Zeit,Bodentemp,Lufttemp,Lastgang
3062,"14,3","24,2","3.859,1"
3063,"14,3","24,8","3.964,9"
3064,"14,3",25,"4.123,7"
3065,"14,3","24,9","4.150,2"
3066,"14,3","23,4","4.203,1"
3067,"14,3","22,5","4.361,9"
3068,"14,3",21,"4.573,7"
3069,"14,3",20,"4.785,4"
3070,"14,3","19,2","4.864,8"
3071,"14,3",19,"4.970,7"
3072,"14,4","16,3","5.023,6"
3073,"14,4","15,3","5.023,6"
3074,"14,4","13,6","5.050,1"
3075,"14,4","13,1","5.050,1"
3076,"14,4","12,9","5.076,6"
3077,"14,4","11,4","5.129,5"
3078,"14,4","11,9","5.103,0"
3079,"14,4","13,8","5.050,1"
3080,"14,5","16,2","5.182,4"
3081,"14,5","19,4","5.208,9"
3082,"14,5",21,"4.891,3"
3083,"14,5","21,7","4.785,4"
3084,"14,5","23,2","4.573,7"
3085,"14,5","24,6","4.388,4"
3086,"14,5","23,8","4.414,9"
3087,"14,6","25,1","4.282,5"
3088,"14,6","25,2","4.070,8"
3089,"14,6","24,5","4.097,3"
3090,"14,6","23,7","4.203,1"
3091,"14,6","20,3","4.573,7"
3092,"14,6",18,"5.050,1"
3093,"14,6","16,9","5.235,4"
3094,"14,6","16,3","5.473,6"
3095,"14,6",16,"5.711,8"
3096,"14,7","14,5","5.897,1"
3097,"14,7",13,"6.108,8"
3098,"14,7","12,8","6.347,0"
3099,"14,7",12,"6.585,2"
3100,"14,7","11,4","6.717,5"
3101,"14,7","10,7","6.611,7"
3102,"14,7",11,"6.214,7"
3103,"14,8","14,1","5.950,0"
3104,"14,8","15,9","5.235,4"
3105,"14,8","17,9","4.361,9"
3106,"14,8","19,7","3.912,0"
3107,"14,8","21,5","3.567,9"
3108,"14,8","21,1","3.223,8"
3109,"14,8","17,3","2.932,7"
3110,"14,9","17,2","2.615,1"
3111,"14,9",18,"600,0"
3112,"14,9","18,5","600,0"
3113,"14,9","17,9","600,0"
3114,"14,9","15,7","600,0"
3115,"14,9","14,6","2.826,8"
3116,"14,9","13,5","3.832,6"
3117,"14,9","13,4","4.467,8"
3118,"14,9","12,9","4.970,7"
3119,"14,9","12,6","5.261,8"
3120,"14,9","12,3","5.447,1"
3121,"14,9","12,2","5.553,0"
3122,"15,0","12,1","5.605,9"
3123,"15,0","11,8","5.711,8"
3124,"15,0","10,4","5.870,6"
3125,"15,0","10,3","5.844,1"
3126,"15,0","10,3","5.367,7"
3127,"15,0","12,5","4.229,6"
3128,"15,0","13,8","3.567,9"
3129,"15,0","15,3","2.668,0"
3130,"15,0","17,1","600,0"
3131,"15,0","16,8","600,0"
3132,"15,0",19,"600,0"
3133,"15,0","18,1","600,0"
3134,"15,0","18,4","600,0"
3135,"15,0","18,7","600,0"
3136,"15,0","19,4","600,0"
3137,"15,0","18,9","600,0"
3138,"15,0","18,1","600,0"
3139,"15,0","16,7","600,0"
3140,"15,0","16,7","600,0"
3141,"15,0","16,3","600,0"
3142,"15,0","15,8","600,0"
3143,"15,0","14,8","2.668,0"
3144,"15,0","14,3","2.932,7"
3145,"15,0","12,9","3.223,8"
3146,"15,0","12,1","3.329,7"
3147,"15,0","11,4","3.356,2"
3148,"15,0","10,7","3.329,7"
3149,"15,0","10,5","3.567,9"
3150,"15,0","10,8","3.276,8"
3151,"15,0","12,9","3.356,2"
3152,"15,0","15,2","3.250,3"
3153,"15,0","17,2","2.985,6"
3154,"15,0","19,7","600,0"
3155,"15,0","21,9","600,0"
3156,"15,0","23,2","600,0"
3157,"15,0","23,1","600,0"
3158,"15,0","24,7","600,0"
3159,"15,0","25,7","600,0"
3160,"15,0","25,1","600,0"
3161,"15,0","24,8","600,0"
3162,"15,0",24,"600,0"
3163,"15,0","22,6","600,0"
3164,"15,0","21,1","600,0"
3165,"15,0","19,8","600,0"
3166,"15,0","19,6","2.959,2"
3167,"15,1","18,3","3.276,8"
3168,"15,1","16,8","3.303,2"
3169,"15,1","16,2","3.356,2"
3170,"15,1","15,3","3.462,1"
3171,"15,1","14,7","3.488,5"
3172,"15,1","14,1","3.515,0"
3173,"15,1",14,"3.515,0"
3174,"15,1","14,9","3.462,1"
3175,"15,1","15,3","3.329,7"
3176,"15,1","18,5","2.985,6"
3177,"15,1","20,1","600,0"
3178,"15,1","21,2","600,0"
3179,"15,2","22,8","600,0"
3180,"15,2","22,8","600,0"
3181,"15,2","23,8","600,0"
3182,"15,2","24,8","600,0"
3183,"15,2","25,7","600,0"
3184,"15,2","20,9","600,0"
3185,"15,2","17,7","600,0"
3186,"15,2","17,1","600,0"
3187,"15,2","16,4","600,0"
3188,"15,3","15,5","600,0"
3189,"15,3","15,1","2.853,3"
3190,"15,3",15,"3.276,8"
3191,"15,3","15,1","3.647,3"
3192,"15,3",15,"3.832,6"
3193,"15,3","14,9","3.832,6"
3194,"15,3","14,6","3.567,9"
3195,"15,3","14,5","3.250,3"
3196,"15,3","14,3","3.462,1"
3197,"15,4","14,3","3.647,3"
3198,"15,4","14,6","3.673,8"
3199,"15,4","15,2","3.435,6"
3200,"15,4","15,9","2.826,8"
3201,"15,4","16,9","2.615,1"
3202,"15,4","19,2","600,0"
3203,"15,4","20,6","600,0"
3204,"15,4","22,3","600,0"
3205,"15,4","23,6","600,0"
3206,"15,5","19,5","600,0"
3207,"15,5","21,9","600,0"
3208,"15,5",25,"600,0"
3209,"15,5","23,3","600,0"
3210,"15,5","21,5","600,0"
3211,"15,5","20,4","2.078,8"
3212,"15,5","20,6","2.615,1"
3213,"15,5","19,3","2.906,2"
3214,"15,5","17,7","3.435,6"
3215,"15,5","16,4","3.647,3"
3216,"15,5","15,3","3.515,0"
3217,"15,5","14,3","3.647,3"
3218,"15,5","13,6","3.594,4"
3219,"15,5","12,9","3.567,9"
3220,"15,5","12,6","3.541,5"
3221,"15,5",12,"3.647,3"
3222,"15,5","13,3","3.567,9"
3223,"15,5",15,"3.329,7"
3224,"15,5","16,2","3.144,4"
3225,"15,6",17,"600,0"
3226,"15,6","18,3","600,0"
3227,"15,6","19,4","600,0"
3228,"15,6","19,3","2.853,3"
3229,"15,6","20,1","600,0"
3230,"15,6","19,7","600,0"
3231,"15,6","21,2","2.668,0"
3232,"15,6","19,6","2.879,8"
3233,"15,6","17,6","2.694,5"
3234,"15,6","12,3","600,0"
3235,"15,6","13,5","600,0"
3236,"15,6",13,"3.197,4"
3237,"15,6","12,8","3.541,5"
3238,"15,6","12,6","3.515,0"
3239,"15,6","12,5","3.435,6"
3240,"15,6","12,2","3.647,3"
3241,"15,6","11,6","3.832,6"
3242,"15,6","11,2","3.912,0"
3243,"15,6","11,2","3.885,5"
3244,"15,6","11,1","4.097,3"
3245,"15,6",11,"4.150,2"
3246,"15,6","11,2","3.806,1"
3247,"15,6","11,6","3.170,9"
3248,"15,6","11,8","2.747,4"
3249,"15,6",13,"600,0"
3250,"15,6","13,8","600,0"
3251,"15,6",16,"600,0"
3252,"15,6","17,8","600,0"
3253,"15,6","16,4","600,0"
3254,"15,6","18,7","600,0"
3255,"15,6","17,3","600,0"
3256,"15,6","18,3","600,0"
3257,"15,6",18,"600,0"
3258,"15,6","16,9","600,0"
3259,"15,6","16,3","600,0"
3260,"15,5","15,5","600,0"
3261,"15,5","14,9","2.668,0"
3262,"15,5","14,7","3.170,9"
3263,"15,5","14,4","3.462,1"
3264,"15,5","13,7","3.806,1"
3265,"15,5","13,8","3.938,5"
3266,"15,5","13,4","4.097,3"
3267,"15,5","13,5","4.309,0"
3268,"15,5","13,3","4.494,3"
3269,"15,5","13,3","4.626,6"
3270,"15,5",13,"4.388,4"
3271,"15,5","12,7","3.038,6"
3272,"15,5","12,9","600,0"
3273,"15,5","14,3","600,0"
3274,"15,5","14,7","600,0"
3275,"15,5","15,9","600,0"
3276,"15,5","16,1","600,0"
3277,"15,5","17,6","600,0"
3278,"15,5","19,2","600,0"
3279,"15,5","18,8","600,0"
3280,"15,5","17,5","600,0"
3281,"15,5","18,6","600,0"
3282,"15,5","17,5","600,0"
3283,"15,4","16,6","600,0"
3284,"15,4","16,1","600,0"
3285,"15,4",15,"600,0"
3286,"15,4","13,7","600,0"
3287,"15,4","12,6","2.800,4"
3288,"15,4",12,"3.170,9"
3289,"15,4","10,8","3.541,5"
3290,"15,4","9,9","3.726,7"
3291,"15,4","9,4","3.859,1"
3292,"15,4","8,9","4.070,8"
3293,"15,4","8,3","4.150,2"
3294,"15,4","8,8","3.938,5"
3295,"15,4","10,3","2.906,2"
3296,"15,4","11,5","600,0"
3297,"15,4",12,"600,0"
3298,"15,4","13,2","600,0"
3299,"15,4","14,1","600,0"
3300,"15,4","15,3","600,0"
3301,"15,4","15,7","600,0"
3302,"15,4","15,9","600,0"
3303,"15,4","16,1","600,0"
3304,"15,4","16,8","600,0"
3305,"15,4","16,1","600,0"
3306,"15,4","15,4","600,0"
3307,"15,4","14,2","600,0"
3308,"15,4","12,3","600,0"
3309,"15,4",11,"600,0"
3310,"15,4","10,4","600,0"
3311,"15,4","9,4","600,0"
3312,"15,4","9,4","600,0"
3313,"15,4","8,5","2.668,0"
3314,"15,4","8,2","2.985,6"
3315,"15,4",8,"3.329,7"
3316,"15,4","7,7","3.541,5"
3317,"15,5","7,6","3.700,3"
3318,"15,5",8,"3.515,0"
3319,"15,5","9,6","600,0"
3320,"15,5","11,9","600,0"
3321,"15,5","12,9","600,0"
3322,"15,5",14,"600,0"
3323,"15,5",16,"600,0"
3324,"15,5","16,4","600,0"
3325,"15,5","18,2","600,0"
3326,"15,5","18,5","600,0"
3327,"15,5","18,7","600,0"
3328,"15,5","18,6","600,0"
3329,"15,5","18,8","600,0"
3330,"15,5","19,6","2.959,2"
3331,"15,5","18,4","3.356,2"
3332,"15,5","17,5","3.779,7"
3333,"15,5","15,8","4.070,8"
3334,"15,5",15,"4.203,1"
3335,"15,5","14,4","4.256,1"
3336,"15,5","14,2","4.256,1"
3337,"15,5",14,"4.414,9"
3338,"15,5","13,7","4.626,6"
3339,"15,5","13,1","4.811,9"
3340,"15,5","12,5","4.944,2"
3341,"15,5","12,2","4.944,2"
3342,"15,5","12,6","4.732,5"
3343,"15,5","13,4","4.123,7"
3344,"15,5","15,5","3.515,0"
3345,"15,5","17,3","3.144,4"
3346,"15,5","18,1","2.853,3"
3347,"15,6","18,1","2.641,6"
3348,"15,6","18,9","600,0"
3349,"15,6","19,5","600,0"
3350,"15,6","20,9","2.641,6"
3351,"15,6","21,2","600,0"
3352,"15,6","21,4","600,0"
3353,"15,6",22,"600,0"
3354,"15,6","21,5","600,0"
3355,"15,6","20,3","600,0"
3356,"15,6","18,6","2.906,2"
3357,"15,6",18,"3.223,8"
3358,"15,6","16,8","3.223,8"
3359,"15,6","15,4","3.303,2"
3360,"15,6","13,9","3.488,5"
3361,"15,6","13,7","3.620,9"
3362,"15,6","12,7","3.753,2"
3363,"15,6","12,1","3.912,0"
3364,"15,6","11,5","3.938,5"
3365,"15,6","11,1","4.017,9"
3366,"15,7","13,4","3.859,1"
3367,"15,7","15,5","3.462,1"
3368,"15,7","17,4","3.223,8"
3369,"15,7","19,5","3.012,1"
3370,"15,7","20,4","2.078,8"
3371,"15,7","21,8","600,0"
3372,"15,7","23,1","600,0"
3373,"15,7","23,8","600,0"
3374,"15,7","24,5","600,0"
3375,"15,7",24,"600,0"
3376,"15,7","23,6","600,0"
3377,"15,7","24,2","600,0"
3378,"15,7","23,9","600,0"
3379,"15,7","22,5","600,0"
3380,"15,7","20,8","2.721,0"
3381,"15,7","20,4","3.329,7"
3382,"15,7","18,6","3.620,9"
3383,"15,7",17,"3.885,5"
3384,"15,7","16,4","4.097,3"
3385,"15,7","15,1","4.388,4"
3386,"15,7",14,"4.547,2"
3387,"15,7","13,2","4.732,5"
3388,"15,7","12,6","4.891,3"
3389,"15,7","12,3","4.811,9"
3390,"15,8","13,9","4.441,3"
3391,"15,8","15,6","3.912,0"
3392,"15,8","17,7","3.409,1"
3393,"15,8","19,9","2.773,9"
3394,"15,8","21,6","600,0"
3395,"15,8","22,8","600,0"
3396,"15,8","23,9","600,0"
3397,"15,8",25,"600,0"
3398,"15,8","24,9","600,0"
3399,"15,9","24,5","600,0"
3400,"15,9","20,2","600,0"
3401,"15,9","17,7","600,0"
3402,"15,9","17,1","600,0"
3403,"15,9","17,3","600,0"
3404,"15,9","16,8","600,0"
3405,"15,9","17,1","600,0"
3406,"15,9","16,6","2.773,9"
3407,"15,9",17,"3.170,9"
3408,"15,9","16,3","3.409,1"
3409,"16,0","15,5","3.488,5"
3410,"16,0","15,8","3.647,3"
3411,"16,0","15,4","3.832,6"
3412,"16,0","14,9","3.991,4"
3413,"16,0","14,4","3.938,5"
3414,"16,0","15,1","3.726,7"
3415,"16,0","16,5","600,0"
3416,"16,0","17,2","600,0"
3417,"16,1","18,5","600,0"
3418,"16,1","20,4","600,0"
3419,"16,1","20,9","600,0"
3420,"16,1","23,4","600,0"
3421,"16,1","23,5","600,0"
3422,"16,1","17,6","600,0"
3423,"16,1","17,8","600,0"
3424,"16,1","17,4","600,0"
3425,"16,1","17,1","600,0"
3426,"16,1","18,9","600,0"
3427,"16,1","17,4","600,0"
3428,"16,2","17,1","600,0"
3429,"16,2","16,4","600,0"
3430,"16,2","16,2","2.694,5"
3431,"16,2","15,5","2.641,6"
3432,"16,2",15,"600,0"
3433,"16,2","15,1","600,0"
3434,"16,2","14,9","600,0"
3435,"16,2","14,9","600,0"
3436,"16,2","14,8","600,0"
3437,"16,2","14,5","600,0"
3438,"16,2","14,7","600,0"
3439,"16,2","14,6","600,0"
3440,"16,2","15,1","600,0"
3441,"16,2","15,9","600,0"
3442,"16,2","16,9","600,0"
3443,"16,2","17,9","600,0"
3444,"16,2",18,"600,0"
3445,"16,2","19,3","600,0"
3446,"16,2","20,1","600,0"
3447,"16,2","20,5","600,0"
3448,"16,2","20,6","600,0"
3449,"16,2","19,4","600,0"
3450,"16,2","19,9","600,0"
3451,"16,2","18,1","600,0"
3452,"16,2","17,5","600,0"
3453,"16,2",17,"2.879,8"
3454,"16,2","16,3","2.959,2"
3455,"16,2","15,8","3.091,5"
3456,"16,2","15,3","3.170,9"
3457,"16,2","15,1","3.276,8"
3458,"16,2","14,9","3.303,2"
3459,"16,2","14,3","3.435,6"
3460,"16,2","13,7","3.541,5"
3461,"16,2","13,3","3.541,5"
3462,"16,2","13,6","3.435,6"
3463,"16,2","14,2","2.985,6"
3464,"16,2","14,8","2.615,1"
3465,"16,2","16,2","600,0"
3466,"16,2","19,6","600,0"
3467,"16,2","20,7","600,0"
3468,"16,2","21,7","600,0"
3469,"16,2","22,9","600,0"
3470,"16,2","22,7","600,0"
3471,"16,2","24,1","600,0"
3472,"16,2","23,4","600,0"
3473,"16,2","23,1","600,0"
3474,"16,2","22,1","600,0"
3475,"16,2","20,9","600,0"
3476,"16,2","19,9","600,0"
3477,"16,2","18,9","2.800,4"
3478,"16,2","17,8","3.170,9"
3479,"16,2","16,7","3.567,9"
3480,"16,2","16,4","3.938,5"
3481,"16,2","15,5","4.150,2"
3482,"16,2","15,3","4.361,9"
3483,"16,2","14,5","4.547,2"
3484,"16,2","13,7","4.706,0"
3485,"16,2","13,7","4.864,8"
3486,"16,2","14,5","4.467,8"
3487,"16,2","16,9","3.170,9"
3488,"16,2",19,"600,0"
3489,"16,2","20,3","600,0"
3490,"16,2","21,8","600,0"
3491,"16,2","22,7","600,0"
3492,"16,2","23,8","600,0"
3493,"16,2","24,6","600,0"
3494,"16,2","25,5","600,0"
3495,"16,3","25,7","600,0"
3496,"16,3","25,6","600,0"
3497,"16,3","25,3","600,0"
3498,"16,3","25,6","600,0"
3499,"16,3","24,4","600,0"
3500,"16,3","23,1","600,0"
3501,"16,3","21,4","600,0"
3502,"16,3","20,5","3.012,1"
3503,"16,3","19,1","3.409,1"
3504,"16,3","17,8","3.673,8"
3505,"16,3",17,"3.885,5"
3506,"16,3",16,"4.097,3"
3507,"16,4","15,5","4.309,0"
3508,"16,4","14,9","4.414,9"
3509,"16,4","14,7","4.203,1"
3510,"16,4","15,6","3.991,4"
3511,"16,4",17,"2.959,2"
3512,"16,4","19,5","600,0"
3513,"16,5","20,9","600,0"
3514,"16,5","22,8","600,0"
3515,"16,5","25,2","600,0"
3516,"16,5","26,2","600,0"
3517,"16,5",26,"600,0"
3518,"16,5","27,2","600,0"
3519,"16,6",28,"600,0"
3520,"16,6","27,7","600,0"
3521,"16,6","25,8","600,0"
3522,"16,6","25,5","600,0"
3523,"16,6","25,3","600,0"
3524,"16,6","23,4","600,0"
3525,"16,7","22,3","600,0"
3526,"16,7",21,"600,0"
3527,"16,7","19,7","2.906,2"
3528,"16,7","18,7","3.276,8"
3529,"16,7","17,7","3.541,5"
3530,"16,7","17,2","3.806,1"
3531,"16,8","16,2","4.017,9"
3532,"16,8","15,6","4.176,7"
3533,"16,8","15,6","4.361,9"
3534,"16,8","17,2","3.938,5"
3535,"16,8","19,1","2.879,8"
3536,"16,9","21,5","600,0"
3537,"16,9","23,3","600,0"
3538,"16,9","24,8","600,0"
3539,"16,9","25,8","600,0"
3540,"16,9","26,9","600,0"
3541,"17,0","28,1","600,0"
3542,"17,0","28,6","600,0"
3543,"17,0","28,9","600,0"
3544,"17,0","29,2","600,0"
3545,"17,0","28,6","600,0"
3546,"17,1","28,1","600,0"
3547,"17,1","27,2","600,0"
3548,"17,1","25,6","600,0"
3549,"17,1","24,7","600,0"
3550,"17,1","23,7","600,0"
3551,"17,1","22,7","2.721,0"
3552,"17,1","20,8","2.932,7"
3553,"17,2","20,1","3.118,0"
3554,"17,2","19,1","3.356,2"
3555,"17,2","18,4","3.594,4"
3556,"17,2",18,"3.726,7"
3557,"17,2",17,"3.806,1"
3558,"17,3","19,2","3.382,6"
3559,"17,3","20,8","600,0"
3560,"17,3","22,1","600,0"
3561,"17,3","22,9","600,0"
3562,"17,3","25,2","600,0"
3563,"17,4","25,4","600,0"
3564,"17,4","26,6","600,0"
3565,"17,4","27,1","600,0"
3566,"17,4","27,1","600,0"
3567,"17,5","28,2","600,0"
3568,"17,5","27,9","600,0"
3569,"17,5","25,9","600,0"
3570,"17,5","23,9","600,0"
3571,"17,5","21,3","600,0"
3572,"17,5","19,6","600,0"
3573,"17,6","18,1","600,0"
3574,"17,6","17,8","600,0"
3575,"17,6","17,6","600,0"
3576,"17,6","17,1","600,0"
3577,"17,6","16,6","2.078,8"
3578,"17,6","16,2","2.853,3"
3579,"17,7","15,5","3.065,0"
3580,"17,7","15,3","3.223,8"
3581,"17,7","14,9","3.382,6"
3582,"17,7","15,5","2.932,7"
3583,"17,7","17,8","600,0"
3584,"17,8","21,2","600,0"
3585,"17,8","22,8","600,0"
3586,"17,8","23,7","600,0"
3587,"17,8",25,"600,0"
3588,"17,8","26,5","600,0"
3589,"17,9","26,7","600,0"
3590,"17,9","27,5","600,0"
3591,"17,9","28,3","600,0"
3592,"17,9","25,9","600,0"
3593,"17,9","26,7","600,0"
3594,"17,9","26,7","600,0"
3595,"17,9","25,4","600,0"
3596,"18,0","24,4","600,0"
3597,"18,0",23,"600,0"
3598,"18,0","21,8","600,0"
3599,"18,0","20,1","600,0"
3600,"18,0",20,"600,0"
3601,"18,0","18,8","600,0"
3602,"18,0","18,7","600,0"
3603,"18,0","17,6","600,0"
3604,"18,1","18,4","600,0"
3605,"18,1","18,5","600,0"
3606,"18,1","18,7","600,0"
3607,"18,1","19,8","600,0"
3608,"18,1","21,7","600,0"
3609,"18,1","23,1","600,0"
3610,"18,2","24,4","600,0"
3611,"18,2","26,3","600,0"
3612,"18,2","27,4","600,0"
3613,"18,2","29,1","600,0"
3614,"18,2","29,8","600,0"
3615,"18,3","27,7","600,0"
3616,"18,3","28,9","600,0"
3617,"18,3","29,5","600,0"
3618,"18,3","25,6","600,0"
3619,"18,3","25,2","600,0"
3620,"18,3",24,"600,0"
3621,"18,3","23,4","600,0"
3622,"18,4",22,"600,0"
3623,"18,4","21,1","600,0"
3624,"18,4","20,2","600,0"
3625,"18,4","19,6","600,0"
3626,"18,4","19,1","600,0"
3627,"18,4","18,4","600,0"
3628,"18,4","17,7","600,0"
3629,"18,5",17,"600,0"
3630,"18,5","16,8","600,0"
3631,"18,5","17,2","600,0"
3632,"18,5","17,7","600,0"
3633,"18,5","19,7","600,0"
3634,"18,6","21,1","600,0"
3635,"18,6","21,3","600,0"
3636,"18,6","23,3","600,0"
3637,"18,6","23,2","600,0"
3638,"18,6","23,8","600,0"
3639,"18,6","25,2","600,0"
3640,"18,7","24,6","600,0"
3641,"18,7","23,8","600,0"
3642,"18,7","23,4","600,0"
3643,"18,7","22,8","600,0"
3644,"18,7","20,6","600,0"
3645,"18,7","19,1","600,0"
3646,"18,7","17,6","600,0"
3647,"18,7","16,9","600,0"
3648,"18,7","16,6","600,0"
3649,"18,7","16,4","600,0"
3650,"18,8","15,5","600,0"
3651,"18,8","15,2","600,0"
3652,"18,8",15,"600,0"
3653,"18,8","13,9","2.721,0"
3654,"18,8","15,6","600,0"
3655,"18,8","17,1","600,0"
3656,"18,8","18,2","600,0"
3657,"18,8","19,9","600,0"
3658,"18,8","20,9","600,0"
3659,"18,8","22,7","600,0"
3660,"18,8","22,4","600,0"
3661,"18,9",22,"600,0"
3662,"18,9","23,8","600,0"
3663,"18,9","23,6","600,0"
3664,"18,9",25,"600,0"
3665,"18,9","24,6","600,0"
3666,"18,9","24,2","600,0"
3667,"18,9","23,7","600,0"
3668,"18,9","21,5","600,0"
3669,"18,9","20,7","600,0"
3670,"18,9",20,"600,0"
3671,"18,9","18,3","600,0"
3672,"18,9","18,6","600,0"
3673,"18,9",18,"600,0"
3674,"18,9",17,"600,0"
3675,"18,9","16,2","2.721,0"
3676,"18,9","15,3","2.641,6"
3677,"18,9","15,1","2.826,8"
3678,"18,9","15,9","600,0"
3679,"18,9","18,2","600,0"
3680,"18,9","20,4","600,0"
3681,"18,9","21,8","600,0"
3682,"18,9","23,3","600,0"
3683,"18,9","24,4","600,0"
3684,"18,9","25,2","600,0"
3685,"18,9","25,8","600,0"
3686,"19,0","26,6","600,0"
3687,"19,0","25,5","600,0"
3688,"19,0","26,7","600,0"
3689,"19,0",27,"600,0"
3690,"19,0","25,2","600,0"
3691,"19,0","25,1","600,0"
3692,"19,0","23,7","600,0"
3693,"19,0",22,"600,0"
3694,"19,0",21,"600,0"
3695,"19,0","19,6","600,0"
3696,"19,0","18,6","600,0"
3697,"19,0","17,5","600,0"
3698,"19,0","16,9","600,0"
3699,"19,0","16,7","600,0"
3700,"19,0","15,7","600,0"
3701,"19,0",16,"600,0"
3702,"19,0","17,3","600,0"
3703,"19,0","19,4","600,0"
3704,"19,1","21,6","600,0"
3705,"19,1","23,2","600,0"
3706,"19,1","24,8","600,0"
3707,"19,1","25,5","600,0"
3708,"19,1","27,4","600,0"
3709,"19,1","28,4","600,0"
3710,"19,1","28,4","600,0"
3711,"19,1","26,8","600,0"
3712,"19,1","27,9","600,0"
3713,"19,1","28,3","600,0"
3714,"19,1","27,9","600,0"
3715,"19,2","26,8","600,0"
3716,"19,2","25,3","600,0"
3717,"19,2","23,3","2.879,8"
3718,"19,2","21,9","3.065,0"
3719,"19,2","20,9","3.329,7"
3720,"19,2","19,8","3.594,4"
3721,"19,2","18,7","3.806,1"
3722,"19,2","17,8","3.885,5"
3723,"19,2","17,6","3.620,9"
3724,"19,2","16,8","3.647,3"
3725,"19,2","16,8","3.647,3"
3726,"19,2","17,6","3.567,9"
3727,"19,3","19,4","3.250,3"
3728,"19,3","21,7","2.985,6"
3729,"19,3",23,"2.721,0"
3730,"19,3","24,6","600,0"
3731,"19,3","25,6","600,0"
3732,"19,3","26,3","600,0"
3733,"19,3","27,2","600,0"
3734,"19,3","26,7","600,0"
3735,"19,4","28,4","600,0"
3736,"19,4",28,"600,0"
3737,"19,4","27,4","600,0"
3738,"19,4","26,7","600,0"
3739,"19,4","25,3","600,0"
3740,"19,4","23,6","600,0"
3741,"19,4","21,9","600,0"
3742,"19,4","20,3","2.641,6"
3743,"19,4","19,7","2.694,5"
3744,"19,4","18,6","2.959,2"
3745,"19,4","17,3","3.118,0"
3746,"19,5","16,4","3.012,1"
3747,"19,5","15,9","3.012,1"
3748,"19,5","15,3","3.118,0"
3749,"19,5","14,9","3.038,6"
3750,"19,5",16,"2.932,7"
3751,"19,5","17,8","2.879,8"
3752,"19,5","19,7","2.721,0"
3753,"19,5","21,8","600,0"
3754,"19,6","23,6","600,0"
3755,"19,6","24,8","600,0"
3756,"19,6","26,8","600,0"
3757,"19,6","28,1","2.773,9"
3758,"19,6","27,7","2.641,6"
3759,"19,6","29,6","2.615,1"
3760,"19,6","28,1","2.906,2"
3761,"19,6","27,9","3.118,0"
3762,"19,6","28,8","3.779,7"
3763,"19,6",27,"4.070,8"
3764,"19,6","24,7","4.070,8"
3765,"19,7","23,8","4.070,8"
3766,"19,7","22,1","4.097,3"
3767,"19,7","21,1","4.176,7"
3768,"19,7",20,"4.467,8"
3769,"19,7","19,2","4.653,1"
3770,"19,7","18,5","4.653,1"
3771,"19,7","17,7","4.732,5"
3772,"19,7","16,4","4.573,7"
3773,"19,7","16,4","4.414,9"
3774,"19,7","17,1","4.441,3"
3775,"19,7",18,"3.356,2"
3776,"19,8","20,4","3.091,5"
3777,"19,8","23,1","2.721,0"
3778,"19,8","23,9","600,0"
3779,"19,8","25,6","600,0"
3780,"19,8","26,6","600,0"
3781,"19,8","27,9","600,0"
3782,"19,8","23,5","600,0"
3783,"19,8","25,4","600,0"
3784,"19,8","21,4","600,0"
3785,"19,8",20,"600,0"
3786,"19,9","19,6","600,0"
3787,"19,9",20,"600,0"
3788,"19,9",19,"3.038,6"
3789,"19,9","18,7","3.832,6"
3790,"19,9","18,4","4.176,7"
3791,"19,9","18,4","4.494,3"
3792,"19,9",18,"4.600,1"
3793,"19,9","18,2","4.891,3"
3794,"19,9","17,9","4.970,7"
3795,"19,9","17,4","5.076,6"
3796,"19,9","17,5","5.314,8"
3797,"19,9","17,4","5.394,2"
3798,"19,9","17,7","4.970,7"
3799,"19,9","18,3","3.620,9"
3800,"19,9","19,3","2.932,7"
3801,"19,9","20,7","600,0"
3802,"20,0","22,3","600,0"
3803,"20,0","24,8","600,0"
3804,"20,0","26,4","600,0"
3805,"20,0","26,1","600,0"
3806,"20,0","26,7","600,0"
3807,"20,0","28,6","600,0"
3808,"20,0",29,"600,0"
3809,"20,0","27,4","600,0"
3810,"20,0","27,2","600,0"
3811,"20,0","26,6","600,0"
3812,"20,0",25,"600,0"
3813,"20,0","22,9","2.668,0"
3814,"20,0","21,7","3.170,9"
3815,"20,0","20,9","3.567,9"
3816,"20,0","20,3","3.938,5"
3817,"20,0","19,7","4.044,3"
3818,"20,0","19,1","4.282,5"
3819,"20,0","18,4","4.388,4"
3820,"20,0","17,8","4.520,7"
3821,"20,0","17,4","4.626,6"
3822,"20,0","18,9","4.309,0"
3823,"20,0","20,3","3.250,3"
3824,"20,0","22,7","600,0"
3825,"20,0","24,4","600,0"
3826,"20,0","26,8","600,0"
3827,"20,0","27,9","600,0"
3828,"20,0","28,3","600,0"
3829,"20,1",30,"600,0"
3830,"20,1","29,9","600,0"
3831,"20,1",28,"600,0"
3832,"20,1",27,"600,0"
3833,"20,1","23,7","600,0"
3834,"20,1","21,7","600,0"
3835,"20,1","22,5","600,0"
3836,"20,1","21,9","600,0"
3837,"20,1","19,7","600,0"
3838,"20,1","19,2","600,0"
3839,"20,1","18,7","2.078,8"
3840,"20,1","18,5","2.747,4"
3841,"20,1","18,2","600,0"
3842,"20,1",18,"600,0"
3843,"20,1","17,7","2.721,0"
3844,"20,1","17,5","2.932,7"
3845,"20,2","17,5","2.959,2"
3846,"20,2",18,"2.906,2"
3847,"20,2","18,9","600,0"
